,source,target,film,year,studio
0,Eric Darnell,Tim Johnson,Antz,1998,DreamWorks
1,Eric Darnell,Todd Alcott,Antz,1998,DreamWorks
2,Eric Darnell,Chris Weitz,Antz,1998,DreamWorks
3,Eric Darnell,Paul Weitz,Antz,1998,DreamWorks
4,Eric Darnell,Penney Finkelman Cox,Antz,1998,DreamWorks
5,Eric Darnell,Bradford Lewis,Antz,1998,DreamWorks
6,Eric Darnell,Sandra Rabins,Antz,1998,DreamWorks
7,Eric Darnell,Carl Rosendahl,Antz,1998,DreamWorks
8,Eric Darnell,Aron Warner,Antz,1998,DreamWorks
9,Eric Darnell,Patty Wooton,Antz,1998,DreamWorks
10,Tim Johnson,Todd Alcott,Antz,1998,DreamWorks
11,Tim Johnson,Chris Weitz,Antz,1998,DreamWorks
12,Tim Johnson,Paul Weitz,Antz,1998,DreamWorks
13,Tim Johnson,Penney Finkelman Cox,Antz,1998,DreamWorks
14,Tim Johnson,Bradford Lewis,Antz,1998,DreamWorks
15,Tim Johnson,Sandra Rabins,Antz,1998,DreamWorks
16,Tim Johnson,Carl Rosendahl,Antz,1998,DreamWorks
17,Tim Johnson,Aron Warner,Antz,1998,DreamWorks
18,Tim Johnson,Patty Wooton,Antz,1998,DreamWorks
19,Todd Alcott,Chris Weitz,Antz,1998,DreamWorks
20,Todd Alcott,Paul Weitz,Antz,1998,DreamWorks
21,Todd Alcott,Penney Finkelman Cox,Antz,1998,DreamWorks
22,Todd Alcott,Bradford Lewis,Antz,1998,DreamWorks
23,Todd Alcott,Sandra Rabins,Antz,1998,DreamWorks
24,Todd Alcott,Carl Rosendahl,Antz,1998,DreamWorks
25,Todd Alcott,Aron Warner,Antz,1998,DreamWorks
26,Todd Alcott,Patty Wooton,Antz,1998,DreamWorks
27,Chris Weitz,Paul Weitz,Antz,1998,DreamWorks
28,Chris Weitz,Penney Finkelman Cox,Antz,1998,DreamWorks
29,Chris Weitz,Bradford Lewis,Antz,1998,DreamWorks
30,Chris Weitz,Sandra Rabins,Antz,1998,DreamWorks
31,Chris Weitz,Carl Rosendahl,Antz,1998,DreamWorks
32,Chris Weitz,Aron Warner,Antz,1998,DreamWorks
33,Chris Weitz,Patty Wooton,Antz,1998,DreamWorks
34,Paul Weitz,Penney Finkelman Cox,Antz,1998,DreamWorks
35,Paul Weitz,Bradford Lewis,Antz,1998,DreamWorks
36,Paul Weitz,Sandra Rabins,Antz,1998,DreamWorks
37,Paul Weitz,Carl Rosendahl,Antz,1998,DreamWorks
38,Paul Weitz,Aron Warner,Antz,1998,DreamWorks
39,Paul Weitz,Patty Wooton,Antz,1998,DreamWorks
40,Penney Finkelman Cox,Bradford Lewis,Antz,1998,DreamWorks
41,Penney Finkelman Cox,Sandra Rabins,Antz,1998,DreamWorks
42,Penney Finkelman Cox,Carl Rosendahl,Antz,1998,DreamWorks
43,Penney Finkelman Cox,Aron Warner,Antz,1998,DreamWorks
44,Penney Finkelman Cox,Patty Wooton,Antz,1998,DreamWorks
45,Bradford Lewis,Sandra Rabins,Antz,1998,DreamWorks
46,Bradford Lewis,Carl Rosendahl,Antz,1998,DreamWorks
47,Bradford Lewis,Aron Warner,Antz,1998,DreamWorks
48,Bradford Lewis,Patty Wooton,Antz,1998,DreamWorks
49,Sandra Rabins,Carl Rosendahl,Antz,1998,DreamWorks
50,Sandra Rabins,Aron Warner,Antz,1998,DreamWorks
51,Sandra Rabins,Patty Wooton,Antz,1998,DreamWorks
52,Carl Rosendahl,Aron Warner,Antz,1998,DreamWorks
53,Carl Rosendahl,Patty Wooton,Antz,1998,DreamWorks
54,Aron Warner,Patty Wooton,Antz,1998,DreamWorks
0,Brenda Chapman,Steve Hickner,PrinceEgypt,1998,DreamWorks
1,Brenda Chapman,Simon Wells,PrinceEgypt,1998,DreamWorks
2,Brenda Chapman,Philip LaZebnik,PrinceEgypt,1998,DreamWorks
3,Brenda Chapman,Nicholas Meyer,PrinceEgypt,1998,DreamWorks
4,Brenda Chapman,Penney Finkelman Cox,PrinceEgypt,1998,DreamWorks
5,Brenda Chapman,P.J. Hanke,PrinceEgypt,1998,DreamWorks
6,Brenda Chapman,Jeffrey Katzenberg,PrinceEgypt,1998,DreamWorks
7,Brenda Chapman,Linda Olszewski,PrinceEgypt,1998,DreamWorks
8,Brenda Chapman,Sandra Rabins,PrinceEgypt,1998,DreamWorks
9,Brenda Chapman,Ron Rocha,PrinceEgypt,1998,DreamWorks
10,Brenda Chapman,R. Don Smith,PrinceEgypt,1998,DreamWorks
11,Steve Hickner,Simon Wells,PrinceEgypt,1998,DreamWorks
12,Steve Hickner,Philip LaZebnik,PrinceEgypt,1998,DreamWorks
13,Steve Hickner,Nicholas Meyer,PrinceEgypt,1998,DreamWorks
14,Steve Hickner,Penney Finkelman Cox,PrinceEgypt,1998,DreamWorks
15,Steve Hickner,P.J. Hanke,PrinceEgypt,1998,DreamWorks
16,Steve Hickner,Jeffrey Katzenberg,PrinceEgypt,1998,DreamWorks
17,Steve Hickner,Linda Olszewski,PrinceEgypt,1998,DreamWorks
18,Steve Hickner,Sandra Rabins,PrinceEgypt,1998,DreamWorks
19,Steve Hickner,Ron Rocha,PrinceEgypt,1998,DreamWorks
20,Steve Hickner,R. Don Smith,PrinceEgypt,1998,DreamWorks
21,Simon Wells,Philip LaZebnik,PrinceEgypt,1998,DreamWorks
22,Simon Wells,Nicholas Meyer,PrinceEgypt,1998,DreamWorks
23,Simon Wells,Penney Finkelman Cox,PrinceEgypt,1998,DreamWorks
24,Simon Wells,P.J. Hanke,PrinceEgypt,1998,DreamWorks
25,Simon Wells,Jeffrey Katzenberg,PrinceEgypt,1998,DreamWorks
26,Simon Wells,Linda Olszewski,PrinceEgypt,1998,DreamWorks
27,Simon Wells,Sandra Rabins,PrinceEgypt,1998,DreamWorks
28,Simon Wells,Ron Rocha,PrinceEgypt,1998,DreamWorks
29,Simon Wells,R. Don Smith,PrinceEgypt,1998,DreamWorks
30,Philip LaZebnik,Nicholas Meyer,PrinceEgypt,1998,DreamWorks
31,Philip LaZebnik,Penney Finkelman Cox,PrinceEgypt,1998,DreamWorks
32,Philip LaZebnik,P.J. Hanke,PrinceEgypt,1998,DreamWorks
33,Philip LaZebnik,Jeffrey Katzenberg,PrinceEgypt,1998,DreamWorks
34,Philip LaZebnik,Linda Olszewski,PrinceEgypt,1998,DreamWorks
35,Philip LaZebnik,Sandra Rabins,PrinceEgypt,1998,DreamWorks
36,Philip LaZebnik,Ron Rocha,PrinceEgypt,1998,DreamWorks
37,Philip LaZebnik,R. Don Smith,PrinceEgypt,1998,DreamWorks
38,Nicholas Meyer,Penney Finkelman Cox,PrinceEgypt,1998,DreamWorks
39,Nicholas Meyer,P.J. Hanke,PrinceEgypt,1998,DreamWorks
40,Nicholas Meyer,Jeffrey Katzenberg,PrinceEgypt,1998,DreamWorks
41,Nicholas Meyer,Linda Olszewski,PrinceEgypt,1998,DreamWorks
42,Nicholas Meyer,Sandra Rabins,PrinceEgypt,1998,DreamWorks
43,Nicholas Meyer,Ron Rocha,PrinceEgypt,1998,DreamWorks
44,Nicholas Meyer,R. Don Smith,PrinceEgypt,1998,DreamWorks
45,Penney Finkelman Cox,P.J. Hanke,PrinceEgypt,1998,DreamWorks
46,Penney Finkelman Cox,Jeffrey Katzenberg,PrinceEgypt,1998,DreamWorks
47,Penney Finkelman Cox,Linda Olszewski,PrinceEgypt,1998,DreamWorks
48,Penney Finkelman Cox,Sandra Rabins,PrinceEgypt,1998,DreamWorks
49,Penney Finkelman Cox,Ron Rocha,PrinceEgypt,1998,DreamWorks
50,Penney Finkelman Cox,R. Don Smith,PrinceEgypt,1998,DreamWorks
51,P.J. Hanke,Jeffrey Katzenberg,PrinceEgypt,1998,DreamWorks
52,P.J. Hanke,Linda Olszewski,PrinceEgypt,1998,DreamWorks
53,P.J. Hanke,Sandra Rabins,PrinceEgypt,1998,DreamWorks
54,P.J. Hanke,Ron Rocha,PrinceEgypt,1998,DreamWorks
55,P.J. Hanke,R. Don Smith,PrinceEgypt,1998,DreamWorks
56,Jeffrey Katzenberg,Linda Olszewski,PrinceEgypt,1998,DreamWorks
57,Jeffrey Katzenberg,Sandra Rabins,PrinceEgypt,1998,DreamWorks
58,Jeffrey Katzenberg,Ron Rocha,PrinceEgypt,1998,DreamWorks
59,Jeffrey Katzenberg,R. Don Smith,PrinceEgypt,1998,DreamWorks
60,Linda Olszewski,Sandra Rabins,PrinceEgypt,1998,DreamWorks
61,Linda Olszewski,Ron Rocha,PrinceEgypt,1998,DreamWorks
62,Linda Olszewski,R. Don Smith,PrinceEgypt,1998,DreamWorks
63,Sandra Rabins,Ron Rocha,PrinceEgypt,1998,DreamWorks
64,Sandra Rabins,R. Don Smith,PrinceEgypt,1998,DreamWorks
65,Ron Rocha,R. Don Smith,PrinceEgypt,1998,DreamWorks
0,Bibo Bergeron,Don Paul,ElDorado,2000,DreamWorks
1,Bibo Bergeron,Jeffrey Katzenberg,ElDorado,2000,DreamWorks
2,Bibo Bergeron,Terry Rossio,ElDorado,2000,DreamWorks
3,Bibo Bergeron,Ted Elliott,ElDorado,2000,DreamWorks
4,Bibo Bergeron,Karey Kirkpatrick,ElDorado,2000,DreamWorks
5,Bibo Bergeron,Dino Athanassiou,ElDorado,2000,DreamWorks
6,Bibo Bergeron,Brooke Breton,ElDorado,2000,DreamWorks
7,Bibo Bergeron,Bill Damaschke,ElDorado,2000,DreamWorks
8,Bibo Bergeron,Bonne Radford,ElDorado,2000,DreamWorks
9,Don Paul,Jeffrey Katzenberg,ElDorado,2000,DreamWorks
10,Don Paul,Terry Rossio,ElDorado,2000,DreamWorks
11,Don Paul,Ted Elliott,ElDorado,2000,DreamWorks
12,Don Paul,Karey Kirkpatrick,ElDorado,2000,DreamWorks
13,Don Paul,Dino Athanassiou,ElDorado,2000,DreamWorks
14,Don Paul,Brooke Breton,ElDorado,2000,DreamWorks
15,Don Paul,Bill Damaschke,ElDorado,2000,DreamWorks
16,Don Paul,Bonne Radford,ElDorado,2000,DreamWorks
17,Jeffrey Katzenberg,Terry Rossio,ElDorado,2000,DreamWorks
18,Jeffrey Katzenberg,Ted Elliott,ElDorado,2000,DreamWorks
19,Jeffrey Katzenberg,Karey Kirkpatrick,ElDorado,2000,DreamWorks
20,Jeffrey Katzenberg,Dino Athanassiou,ElDorado,2000,DreamWorks
21,Jeffrey Katzenberg,Brooke Breton,ElDorado,2000,DreamWorks
22,Jeffrey Katzenberg,Bill Damaschke,ElDorado,2000,DreamWorks
23,Jeffrey Katzenberg,Bonne Radford,ElDorado,2000,DreamWorks
24,Terry Rossio,Ted Elliott,ElDorado,2000,DreamWorks
25,Terry Rossio,Karey Kirkpatrick,ElDorado,2000,DreamWorks
26,Terry Rossio,Dino Athanassiou,ElDorado,2000,DreamWorks
27,Terry Rossio,Brooke Breton,ElDorado,2000,DreamWorks
28,Terry Rossio,Bill Damaschke,ElDorado,2000,DreamWorks
29,Terry Rossio,Bonne Radford,ElDorado,2000,DreamWorks
30,Ted Elliott,Karey Kirkpatrick,ElDorado,2000,DreamWorks
31,Ted Elliott,Dino Athanassiou,ElDorado,2000,DreamWorks
32,Ted Elliott,Brooke Breton,ElDorado,2000,DreamWorks
33,Ted Elliott,Bill Damaschke,ElDorado,2000,DreamWorks
34,Ted Elliott,Bonne Radford,ElDorado,2000,DreamWorks
35,Karey Kirkpatrick,Dino Athanassiou,ElDorado,2000,DreamWorks
36,Karey Kirkpatrick,Brooke Breton,ElDorado,2000,DreamWorks
37,Karey Kirkpatrick,Bill Damaschke,ElDorado,2000,DreamWorks
38,Karey Kirkpatrick,Bonne Radford,ElDorado,2000,DreamWorks
39,Dino Athanassiou,Brooke Breton,ElDorado,2000,DreamWorks
40,Dino Athanassiou,Bill Damaschke,ElDorado,2000,DreamWorks
41,Dino Athanassiou,Bonne Radford,ElDorado,2000,DreamWorks
42,Brooke Breton,Bill Damaschke,ElDorado,2000,DreamWorks
43,Brooke Breton,Bonne Radford,ElDorado,2000,DreamWorks
44,Bill Damaschke,Bonne Radford,ElDorado,2000,DreamWorks
0,Peter Lord,Nick Park,ChikRun,2000,DreamWorks
1,Peter Lord,Karey Kirkpatrick,ChikRun,2000,DreamWorks
2,Peter Lord,Mark Burton,ChikRun,2000,DreamWorks
3,Peter Lord,John O'Farrell,ChikRun,2000,DreamWorks
4,Peter Lord,Jake Eberts,ChikRun,2000,DreamWorks
5,Peter Lord,Jeffrey Katzenberg,ChikRun,2000,DreamWorks
6,Peter Lord,Jacky Priddle,ChikRun,2000,DreamWorks
7,Peter Lord,Michael Rose,ChikRun,2000,DreamWorks
8,Peter Lord,Carla Shelley,ChikRun,2000,DreamWorks
9,Peter Lord,David Sproxton,ChikRun,2000,DreamWorks
10,Peter Lord,Lenny Young,ChikRun,2000,DreamWorks
11,Nick Park,Karey Kirkpatrick,ChikRun,2000,DreamWorks
12,Nick Park,Mark Burton,ChikRun,2000,DreamWorks
13,Nick Park,John O'Farrell,ChikRun,2000,DreamWorks
14,Nick Park,Jake Eberts,ChikRun,2000,DreamWorks
15,Nick Park,Jeffrey Katzenberg,ChikRun,2000,DreamWorks
16,Nick Park,Jacky Priddle,ChikRun,2000,DreamWorks
17,Nick Park,Michael Rose,ChikRun,2000,DreamWorks
18,Nick Park,Carla Shelley,ChikRun,2000,DreamWorks
19,Nick Park,David Sproxton,ChikRun,2000,DreamWorks
20,Nick Park,Lenny Young,ChikRun,2000,DreamWorks
21,Karey Kirkpatrick,Mark Burton,ChikRun,2000,DreamWorks
22,Karey Kirkpatrick,John O'Farrell,ChikRun,2000,DreamWorks
23,Karey Kirkpatrick,Jake Eberts,ChikRun,2000,DreamWorks
24,Karey Kirkpatrick,Jeffrey Katzenberg,ChikRun,2000,DreamWorks
25,Karey Kirkpatrick,Jacky Priddle,ChikRun,2000,DreamWorks
26,Karey Kirkpatrick,Michael Rose,ChikRun,2000,DreamWorks
27,Karey Kirkpatrick,Carla Shelley,ChikRun,2000,DreamWorks
28,Karey Kirkpatrick,David Sproxton,ChikRun,2000,DreamWorks
29,Karey Kirkpatrick,Lenny Young,ChikRun,2000,DreamWorks
30,Mark Burton,John O'Farrell,ChikRun,2000,DreamWorks
31,Mark Burton,Jake Eberts,ChikRun,2000,DreamWorks
32,Mark Burton,Jeffrey Katzenberg,ChikRun,2000,DreamWorks
33,Mark Burton,Jacky Priddle,ChikRun,2000,DreamWorks
34,Mark Burton,Michael Rose,ChikRun,2000,DreamWorks
35,Mark Burton,Carla Shelley,ChikRun,2000,DreamWorks
36,Mark Burton,David Sproxton,ChikRun,2000,DreamWorks
37,Mark Burton,Lenny Young,ChikRun,2000,DreamWorks
38,John O'Farrell,Jake Eberts,ChikRun,2000,DreamWorks
39,John O'Farrell,Jeffrey Katzenberg,ChikRun,2000,DreamWorks
40,John O'Farrell,Jacky Priddle,ChikRun,2000,DreamWorks
41,John O'Farrell,Michael Rose,ChikRun,2000,DreamWorks
42,John O'Farrell,Carla Shelley,ChikRun,2000,DreamWorks
43,John O'Farrell,David Sproxton,ChikRun,2000,DreamWorks
44,John O'Farrell,Lenny Young,ChikRun,2000,DreamWorks
45,Jake Eberts,Jeffrey Katzenberg,ChikRun,2000,DreamWorks
46,Jake Eberts,Jacky Priddle,ChikRun,2000,DreamWorks
47,Jake Eberts,Michael Rose,ChikRun,2000,DreamWorks
48,Jake Eberts,Carla Shelley,ChikRun,2000,DreamWorks
49,Jake Eberts,David Sproxton,ChikRun,2000,DreamWorks
50,Jake Eberts,Lenny Young,ChikRun,2000,DreamWorks
51,Jeffrey Katzenberg,Jacky Priddle,ChikRun,2000,DreamWorks
52,Jeffrey Katzenberg,Michael Rose,ChikRun,2000,DreamWorks
53,Jeffrey Katzenberg,Carla Shelley,ChikRun,2000,DreamWorks
54,Jeffrey Katzenberg,David Sproxton,ChikRun,2000,DreamWorks
55,Jeffrey Katzenberg,Lenny Young,ChikRun,2000,DreamWorks
56,Jacky Priddle,Michael Rose,ChikRun,2000,DreamWorks
57,Jacky Priddle,Carla Shelley,ChikRun,2000,DreamWorks
58,Jacky Priddle,David Sproxton,ChikRun,2000,DreamWorks
59,Jacky Priddle,Lenny Young,ChikRun,2000,DreamWorks
60,Michael Rose,Carla Shelley,ChikRun,2000,DreamWorks
61,Michael Rose,David Sproxton,ChikRun,2000,DreamWorks
62,Michael Rose,Lenny Young,ChikRun,2000,DreamWorks
63,Carla Shelley,David Sproxton,ChikRun,2000,DreamWorks
64,Carla Shelley,Lenny Young,ChikRun,2000,DreamWorks
65,David Sproxton,Lenny Young,ChikRun,2000,DreamWorks
0,Andrew Adamson,Vicky Jenson,Shrek,2001,DreamWorks
1,Andrew Adamson,William Steig,Shrek,2001,DreamWorks
2,Andrew Adamson,Ted Elliott,Shrek,2001,DreamWorks
3,Andrew Adamson,Terry Rossio,Shrek,2001,DreamWorks
4,Andrew Adamson,Joe Stillman,Shrek,2001,DreamWorks
5,Andrew Adamson,Roger S.H. Schulman,Shrek,2001,DreamWorks
6,Andrew Adamson,Cody Cameron,Shrek,2001,DreamWorks
7,Andrew Adamson,Chris Miller,Shrek,2001,DreamWorks
8,Andrew Adamson,Conrad Vernon,Shrek,2001,DreamWorks
9,Andrew Adamson,Penney Finkelman Cox,Shrek,2001,DreamWorks
10,Andrew Adamson,Jane Hartwell,Shrek,2001,DreamWorks
11,Andrew Adamson,Jeffrey Katzenberg,Shrek,2001,DreamWorks
12,Andrew Adamson,David Lipman,Shrek,2001,DreamWorks
13,Andrew Adamson,Sandra Rabins,Shrek,2001,DreamWorks
14,Andrew Adamson,Aron Warner,Shrek,2001,DreamWorks
15,Andrew Adamson,John H. Williams,Shrek,2001,DreamWorks
16,Andrew Adamson,Linda Olszewski,Shrek,2001,DreamWorks
17,Andrew Adamson,Steven Spielberg,Shrek,2001,DreamWorks
18,Vicky Jenson,William Steig,Shrek,2001,DreamWorks
19,Vicky Jenson,Ted Elliott,Shrek,2001,DreamWorks
20,Vicky Jenson,Terry Rossio,Shrek,2001,DreamWorks
21,Vicky Jenson,Joe Stillman,Shrek,2001,DreamWorks
22,Vicky Jenson,Roger S.H. Schulman,Shrek,2001,DreamWorks
23,Vicky Jenson,Cody Cameron,Shrek,2001,DreamWorks
24,Vicky Jenson,Chris Miller,Shrek,2001,DreamWorks
25,Vicky Jenson,Conrad Vernon,Shrek,2001,DreamWorks
26,Vicky Jenson,Penney Finkelman Cox,Shrek,2001,DreamWorks
27,Vicky Jenson,Jane Hartwell,Shrek,2001,DreamWorks
28,Vicky Jenson,Jeffrey Katzenberg,Shrek,2001,DreamWorks
29,Vicky Jenson,David Lipman,Shrek,2001,DreamWorks
30,Vicky Jenson,Sandra Rabins,Shrek,2001,DreamWorks
31,Vicky Jenson,Aron Warner,Shrek,2001,DreamWorks
32,Vicky Jenson,John H. Williams,Shrek,2001,DreamWorks
33,Vicky Jenson,Linda Olszewski,Shrek,2001,DreamWorks
34,Vicky Jenson,Steven Spielberg,Shrek,2001,DreamWorks
35,William Steig,Ted Elliott,Shrek,2001,DreamWorks
36,William Steig,Terry Rossio,Shrek,2001,DreamWorks
37,William Steig,Joe Stillman,Shrek,2001,DreamWorks
38,William Steig,Roger S.H. Schulman,Shrek,2001,DreamWorks
39,William Steig,Cody Cameron,Shrek,2001,DreamWorks
40,William Steig,Chris Miller,Shrek,2001,DreamWorks
41,William Steig,Conrad Vernon,Shrek,2001,DreamWorks
42,William Steig,Penney Finkelman Cox,Shrek,2001,DreamWorks
43,William Steig,Jane Hartwell,Shrek,2001,DreamWorks
44,William Steig,Jeffrey Katzenberg,Shrek,2001,DreamWorks
45,William Steig,David Lipman,Shrek,2001,DreamWorks
46,William Steig,Sandra Rabins,Shrek,2001,DreamWorks
47,William Steig,Aron Warner,Shrek,2001,DreamWorks
48,William Steig,John H. Williams,Shrek,2001,DreamWorks
49,William Steig,Linda Olszewski,Shrek,2001,DreamWorks
50,William Steig,Steven Spielberg,Shrek,2001,DreamWorks
51,Ted Elliott,Terry Rossio,Shrek,2001,DreamWorks
52,Ted Elliott,Joe Stillman,Shrek,2001,DreamWorks
53,Ted Elliott,Roger S.H. Schulman,Shrek,2001,DreamWorks
54,Ted Elliott,Cody Cameron,Shrek,2001,DreamWorks
55,Ted Elliott,Chris Miller,Shrek,2001,DreamWorks
56,Ted Elliott,Conrad Vernon,Shrek,2001,DreamWorks
57,Ted Elliott,Penney Finkelman Cox,Shrek,2001,DreamWorks
58,Ted Elliott,Jane Hartwell,Shrek,2001,DreamWorks
59,Ted Elliott,Jeffrey Katzenberg,Shrek,2001,DreamWorks
60,Ted Elliott,David Lipman,Shrek,2001,DreamWorks
61,Ted Elliott,Sandra Rabins,Shrek,2001,DreamWorks
62,Ted Elliott,Aron Warner,Shrek,2001,DreamWorks
63,Ted Elliott,John H. Williams,Shrek,2001,DreamWorks
64,Ted Elliott,Linda Olszewski,Shrek,2001,DreamWorks
65,Ted Elliott,Steven Spielberg,Shrek,2001,DreamWorks
66,Terry Rossio,Joe Stillman,Shrek,2001,DreamWorks
67,Terry Rossio,Roger S.H. Schulman,Shrek,2001,DreamWorks
68,Terry Rossio,Cody Cameron,Shrek,2001,DreamWorks
69,Terry Rossio,Chris Miller,Shrek,2001,DreamWorks
70,Terry Rossio,Conrad Vernon,Shrek,2001,DreamWorks
71,Terry Rossio,Penney Finkelman Cox,Shrek,2001,DreamWorks
72,Terry Rossio,Jane Hartwell,Shrek,2001,DreamWorks
73,Terry Rossio,Jeffrey Katzenberg,Shrek,2001,DreamWorks
74,Terry Rossio,David Lipman,Shrek,2001,DreamWorks
75,Terry Rossio,Sandra Rabins,Shrek,2001,DreamWorks
76,Terry Rossio,Aron Warner,Shrek,2001,DreamWorks
77,Terry Rossio,John H. Williams,Shrek,2001,DreamWorks
78,Terry Rossio,Linda Olszewski,Shrek,2001,DreamWorks
79,Terry Rossio,Steven Spielberg,Shrek,2001,DreamWorks
80,Joe Stillman,Roger S.H. Schulman,Shrek,2001,DreamWorks
81,Joe Stillman,Cody Cameron,Shrek,2001,DreamWorks
82,Joe Stillman,Chris Miller,Shrek,2001,DreamWorks
83,Joe Stillman,Conrad Vernon,Shrek,2001,DreamWorks
84,Joe Stillman,Penney Finkelman Cox,Shrek,2001,DreamWorks
85,Joe Stillman,Jane Hartwell,Shrek,2001,DreamWorks
86,Joe Stillman,Jeffrey Katzenberg,Shrek,2001,DreamWorks
87,Joe Stillman,David Lipman,Shrek,2001,DreamWorks
88,Joe Stillman,Sandra Rabins,Shrek,2001,DreamWorks
89,Joe Stillman,Aron Warner,Shrek,2001,DreamWorks
90,Joe Stillman,John H. Williams,Shrek,2001,DreamWorks
91,Joe Stillman,Linda Olszewski,Shrek,2001,DreamWorks
92,Joe Stillman,Steven Spielberg,Shrek,2001,DreamWorks
93,Roger S.H. Schulman,Cody Cameron,Shrek,2001,DreamWorks
94,Roger S.H. Schulman,Chris Miller,Shrek,2001,DreamWorks
95,Roger S.H. Schulman,Conrad Vernon,Shrek,2001,DreamWorks
96,Roger S.H. Schulman,Penney Finkelman Cox,Shrek,2001,DreamWorks
97,Roger S.H. Schulman,Jane Hartwell,Shrek,2001,DreamWorks
98,Roger S.H. Schulman,Jeffrey Katzenberg,Shrek,2001,DreamWorks
99,Roger S.H. Schulman,David Lipman,Shrek,2001,DreamWorks
100,Roger S.H. Schulman,Sandra Rabins,Shrek,2001,DreamWorks
101,Roger S.H. Schulman,Aron Warner,Shrek,2001,DreamWorks
102,Roger S.H. Schulman,John H. Williams,Shrek,2001,DreamWorks
103,Roger S.H. Schulman,Linda Olszewski,Shrek,2001,DreamWorks
104,Roger S.H. Schulman,Steven Spielberg,Shrek,2001,DreamWorks
105,Cody Cameron,Chris Miller,Shrek,2001,DreamWorks
106,Cody Cameron,Conrad Vernon,Shrek,2001,DreamWorks
107,Cody Cameron,Penney Finkelman Cox,Shrek,2001,DreamWorks
108,Cody Cameron,Jane Hartwell,Shrek,2001,DreamWorks
109,Cody Cameron,Jeffrey Katzenberg,Shrek,2001,DreamWorks
110,Cody Cameron,David Lipman,Shrek,2001,DreamWorks
111,Cody Cameron,Sandra Rabins,Shrek,2001,DreamWorks
112,Cody Cameron,Aron Warner,Shrek,2001,DreamWorks
113,Cody Cameron,John H. Williams,Shrek,2001,DreamWorks
114,Cody Cameron,Linda Olszewski,Shrek,2001,DreamWorks
115,Cody Cameron,Steven Spielberg,Shrek,2001,DreamWorks
116,Chris Miller,Conrad Vernon,Shrek,2001,DreamWorks
117,Chris Miller,Penney Finkelman Cox,Shrek,2001,DreamWorks
118,Chris Miller,Jane Hartwell,Shrek,2001,DreamWorks
119,Chris Miller,Jeffrey Katzenberg,Shrek,2001,DreamWorks
120,Chris Miller,David Lipman,Shrek,2001,DreamWorks
121,Chris Miller,Sandra Rabins,Shrek,2001,DreamWorks
122,Chris Miller,Aron Warner,Shrek,2001,DreamWorks
123,Chris Miller,John H. Williams,Shrek,2001,DreamWorks
124,Chris Miller,Linda Olszewski,Shrek,2001,DreamWorks
125,Chris Miller,Steven Spielberg,Shrek,2001,DreamWorks
126,Conrad Vernon,Penney Finkelman Cox,Shrek,2001,DreamWorks
127,Conrad Vernon,Jane Hartwell,Shrek,2001,DreamWorks
128,Conrad Vernon,Jeffrey Katzenberg,Shrek,2001,DreamWorks
129,Conrad Vernon,David Lipman,Shrek,2001,DreamWorks
130,Conrad Vernon,Sandra Rabins,Shrek,2001,DreamWorks
131,Conrad Vernon,Aron Warner,Shrek,2001,DreamWorks
132,Conrad Vernon,John H. Williams,Shrek,2001,DreamWorks
133,Conrad Vernon,Linda Olszewski,Shrek,2001,DreamWorks
134,Conrad Vernon,Steven Spielberg,Shrek,2001,DreamWorks
135,Penney Finkelman Cox,Jane Hartwell,Shrek,2001,DreamWorks
136,Penney Finkelman Cox,Jeffrey Katzenberg,Shrek,2001,DreamWorks
