source,target,film,year,studio
Burny Mattinson,Thomas Schumacher,LionKing,1994,Disney
Barry Johnson,Lorna Cook,LionKing,1994,Disney
Barry Johnson,Thom Enriquez,LionKing,1994,Disney
Barry Johnson,Andy Gaskill,LionKing,1994,Disney
Barry Johnson,Gary Trousdale,LionKing,1994,Disney
Barry Johnson,Jim Capobianco,LionKing,1994,Disney
Barry Johnson,Kevin Harkey,LionKing,1994,Disney
Barry Johnson,Jorgen Klubien,LionKing,1994,Disney
Barry Johnson,Chris Sanders,LionKing,1994,Disney
Barry Johnson,Tom Sito,LionKing,1994,Disney
Barry Johnson,Larry Leker,LionKing,1994,Disney
Barry Johnson,Joe Ranft,LionKing,1994,Disney
Barry Johnson,Rick Maki,LionKing,1994,Disney
Barry Johnson,Ed Gombert,LionKing,1994,Disney
Barry Johnson,Francis Glebas,LionKing,1994,Disney
Barry Johnson,Mark Kausler,LionKing,1994,Disney
Barry Johnson,J.T. Allen,LionKing,1994,Disney
Barry Johnson,George Scribner,LionKing,1994,Disney
Barry Johnson,Miguel Tejada-Flores,LionKing,1994,Disney
Barry Johnson,Jenny Tripp,LionKing,1994,Disney
Barry Johnson,Bob Tzudiker,LionKing,1994,Disney
Barry Johnson,Christopher Vogler,LionKing,1994,Disney
Barry Johnson,Kirk Wise,LionKing,1994,Disney
Barry Johnson,Noni White,LionKing,1994,Disney
Barry Johnson,Brenda Chapman,LionKing,1994,Disney
Barry Johnson,Alice Dewey Goldstone,LionKing,1994,Disney
Barry Johnson,Don Hahn,LionKing,1994,Disney
Barry Johnson,Sarah McArthur,LionKing,1994,Disney
Barry Johnson,Thomas Schumacher,LionKing,1994,Disney
Lorna Cook,Thom Enriquez,LionKing,1994,Disney
Lorna Cook,Andy Gaskill,LionKing,1994,Disney
Lorna Cook,Gary Trousdale,LionKing,1994,Disney
Lorna Cook,Jim Capobianco,LionKing,1994,Disney
Lorna Cook,Kevin Harkey,LionKing,1994,Disney
Lorna Cook,Jorgen Klubien,LionKing,1994,Disney
Lorna Cook,Chris Sanders,LionKing,1994,Disney
Lorna Cook,Tom Sito,LionKing,1994,Disney
Lorna Cook,Larry Leker,LionKing,1994,Disney
Lorna Cook,Joe Ranft,LionKing,1994,Disney
Lorna Cook,Rick Maki,LionKing,1994,Disney
Lorna Cook,Ed Gombert,LionKing,1994,Disney
Lorna Cook,Francis Glebas,LionKing,1994,Disney
Lorna Cook,Mark Kausler,LionKing,1994,Disney
Lorna Cook,J.T. Allen,LionKing,1994,Disney
Lorna Cook,George Scribner,LionKing,1994,Disney
Lorna Cook,Miguel Tejada-Flores,LionKing,1994,Disney
Lorna Cook,Jenny Tripp,LionKing,1994,Disney
Lorna Cook,Bob Tzudiker,LionKing,1994,Disney
Lorna Cook,Christopher Vogler,LionKing,1994,Disney
Lorna Cook,Kirk Wise,LionKing,1994,Disney
Lorna Cook,Noni White,LionKing,1994,Disney
Lorna Cook,Brenda Chapman,LionKing,1994,Disney
Lorna Cook,Alice Dewey Goldstone,LionKing,1994,Disney
Lorna Cook,Don Hahn,LionKing,1994,Disney
Lorna Cook,Sarah McArthur,LionKing,1994,Disney
Lorna Cook,Thomas Schumacher,LionKing,1994,Disney
Thom Enriquez,Andy Gaskill,LionKing,1994,Disney
Thom Enriquez,Gary Trousdale,LionKing,1994,Disney
Thom Enriquez,Jim Capobianco,LionKing,1994,Disney
Thom Enriquez,Kevin Harkey,LionKing,1994,Disney
Thom Enriquez,Jorgen Klubien,LionKing,1994,Disney
Thom Enriquez,Chris Sanders,LionKing,1994,Disney
Thom Enriquez,Tom Sito,LionKing,1994,Disney
Thom Enriquez,Larry Leker,LionKing,1994,Disney
Thom Enriquez,Joe Ranft,LionKing,1994,Disney
Thom Enriquez,Rick Maki,LionKing,1994,Disney
Thom Enriquez,Ed Gombert,LionKing,1994,Disney
